id,Season,Match,Venue,Winner,Wonby,PlayerOfTheMatch,Team1Players,Team2Players,Team1,Team1Run,Team2,Team2run
1175369,2019,14,Sawai Mansingh Stadium,Rajasthan Royals,Wickets,S Gopal,"V Kohli,PA Patel,AB de Villiers,SO Hetmyer,MP Stoinis,MM Ali,AD Nath,UT Yadav,Navdeep Saini,YS Chahal,Mohammed Siraj","AM Rahane,JC Buttler,SPD Smith,RA Tripathi,BA Stokes,STR Binny,K Gowtham,JC Archer,S Gopal,VR Aaron,DS Kulkarni",Royal Challengers Bangalore,158,Rajasthan Royals,164
1175368,2019,13,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Runs,SM Curran,"KL Rahul,SM Curran,MA Agarwal,SN Khan,DA Miller,Mandeep Singh,GC Viljoen,R Ashwin,M Ashwin,Mohammed Shami,Mujeeb Ur Rahman","PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,CH Morris,GH Vihari,HV Patel,K Rabada,Avesh Khan,S Lamichhane",Kings XI Punjab,166,Delhi Capitals,152
1175366,2019,11,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Runs,JM Bairstow,"JM Bairstow,DA Warner,V Shankar,YK Pathan,MK Pandey,DJ Hooda,Mohammad Nabi,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul","PA Patel,SO Hetmyer,V Kohli,AB de Villiers,MM Ali,S Dube,C de Grandhomme,P Ray Barman,UT Yadav,Mohammed Siraj,YS Chahal",Sunrisers Hyderabad,231,Royal Challengers Bangalore,113
1175367,2019,12,MA Chidambaram Stadium,Chennai Super Kings,Runs,MS Dhoni,"AT Rayudu,SR Watson,SK Raina,KM Jadhav,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,SN Thakur,MJ Santner,Imran Tahir","AM Rahane,JC Buttler,SV Samson,RA Tripathi,SPD Smith,BA Stokes,K Gowtham,JC Archer,S Gopal,JD Unadkat,DS Kulkarni",Chennai Super Kings,175,Rajasthan Royals,167
1175365,2019,10,Arun Jaitley Stadium,Delhi Capitals,SuperOver,PP Shaw,"NS Naik,CA Lynn,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,PP Chawla,Kuldeep Yadav,M Prasidh Krishna,LH Ferguson","PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,GH Vihari,HV Patel,CH Morris,A Mishra,S Lamichhane,K Rabada",Kolkata Knight Riders,185,Delhi Capitals,185
1175364,2019,9,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Wickets,MA Agarwal,"RG Sharma,Q de Kock,SA Yadav,Yuvraj Singh,KA Pollard,HH Pandya,KH Pandya,MJ McClenaghan,M Markande,SL Malinga,JJ Bumrah","KL Rahul,CH Gayle,MA Agarwal,DA Miller,SN Khan,Mandeep Singh,R Ashwin,GC Viljoen,M Ashwin,Mohammed Shami,AJ Tye",Mumbai Indians,176,Kings XI Punjab,177
1175363,2019,8,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Wickets,Rashid Khan,"AM Rahane,JC Buttler,SV Samson,BA Stokes,SPD Smith,RA Tripathi,K Gowtham,JC Archer,JD Unadkat,S Gopal,DS Kulkarni","DA Warner,JM Bairstow,KS Williamson,V Shankar,MK Pandey,YK Pathan,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul,S Nadeem",Rajasthan Royals,198,Sunrisers Hyderabad,201
1175362,2019,7,M.Chinnaswamy Stadium,Mumbai Indians,Runs,JJ Bumrah,"Q de Kock,RG Sharma,SA Yadav,Yuvraj Singh,KA Pollard,KH Pandya,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,SL Malinga","PA Patel,MM Ali,V Kohli,AB de Villiers,SO Hetmyer,C de Grandhomme,S Dube,Navdeep Saini,YS Chahal,UT Yadav,Mohammed Siraj",Mumbai Indians,187,Royal Challengers Bangalore,181
1175361,2019,6,Eden Gardens,Kolkata Knight Riders,Runs,AD Russell,"CA Lynn,SP Narine,RV Uthappa,N Rana,AD Russell,KD Karthik,Shubman Gill,PP Chawla,Kuldeep Yadav,M Prasidh Krishna,LH Ferguson","KL Rahul,CH Gayle,MA Agarwal,SN Khan,DA Miller,Mandeep Singh,R Ashwin,GC Viljoen,CV Varun,Mohammed Shami,AJ Tye",Kolkata Knight Riders,218,Kings XI Punjab,190
1175360,2019,5,Arun Jaitley Stadium,Chennai Super Kings,Wickets,SR Watson,"PP Shaw,S Dhawan,SS Iyer,RR Pant,CA Ingram,KMA Paul,AR Patel,R Tewatia,K Rabada,I Sharma,A Mishra","SR Watson,AT Rayudu,SK Raina,KM Jadhav,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,SN Thakur,Harbhajan Singh,Imran Tahir",Delhi Capitals,147,Chennai Super Kings,150
1175359,2019,4,Sawai Mansingh Stadium,Punjab Kings,Runs,CH Gayle,"KL Rahul,CH Gayle,MA Agarwal,SN Khan,N Pooran,Mandeep Singh,SM Curran,R Ashwin,Mohammed Shami,Mujeeb Ur Rahman,AS Rajpoot","AM Rahane,JC Buttler,SV Samson,SPD Smith,BA Stokes,RA Tripathi,K Gowtham,JC Archer,JD Unadkat,S Gopal,DS Kulkarni",Kings XI Punjab,184,Rajasthan Royals,170
1175358,2019,3,Wankhede Stadium,Delhi Capitals,Runs,RR Pant,"PP Shaw,S Dhawan,SS Iyer,CA Ingram,RR Pant,KMA Paul,AR Patel,R Tewatia,K Rabada,TA Boult,I Sharma","RG Sharma,Q de Kock,SA Yadav,Yuvraj Singh,KA Pollard,HH Pandya,KH Pandya,BCJ Cutting,MJ McClenaghan,Rasikh Salam,JJ Bumrah",Delhi Capitals,213,Mumbai Indians,176
1175357,2019,2,Eden Gardens,Kolkata Knight Riders,Wickets,AD Russell,"DA Warner,JM Bairstow,V Shankar,YK Pathan,MK Pandey,DJ Hooda,Shakib Al Hasan,Rashid Khan,B Kumar,Sandeep Sharma,S Kaul","CA Lynn,N Rana,RV Uthappa,KD Karthik,AD Russell,Shubman Gill,SP Narine,PP Chawla,Kuldeep Yadav,LH Ferguson,M Prasidh Krishna",Sunrisers Hyderabad,181,Kolkata Knight Riders,183
1175356,2019,1,MA Chidambaram Stadium,Chennai Super Kings,Wickets,Harbhajan Singh,"V Kohli,PA Patel,MM Ali,AB de Villiers,SO Hetmyer,S Dube,C de Grandhomme,Navdeep Saini,YS Chahal,UT Yadav,Mohammed Siraj","SR Watson,AT Rayudu,SK Raina,KM Jadhav,RA Jadeja,MS Dhoni,DJ Bravo,DL Chahar,SN Thakur,Harbhajan Singh,Imran Tahir",Royal Challengers Bangalore,70,Chennai Super Kings,71
1136620,2018,Final,Wankhede Stadium,Chennai Super Kings,Wickets,SR Watson,"SP Goswami,S Dhawan,KS Williamson,Shakib Al Hasan,YK Pathan,DJ Hooda,CR Brathwaite,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma","SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,KV Sharma,SN Thakur,L Ngidi",Sunrisers Hyderabad,178,Chennai Super Kings,181
1136619,2018,Qualifier,Eden Gardens,Sunrisers Hyderabad,Runs,Rashid Khan,"WP Saha,S Dhawan,KS Williamson,Shakib Al Hasan,DJ Hooda,YK Pathan,CR Brathwaite,Rashid Khan,B Kumar,S Kaul,KK Ahmed","CA Lynn,SP Narine,N Rana,RV Uthappa,KD Karthik,Shubman Gill,AD Russell,PP Chawla,Shivam Mavi,Kuldeep Yadav,M Prasidh Krishna",Sunrisers Hyderabad,174,Kolkata Knight Riders,160
1136618,2018,Eliminator,Eden Gardens,Kolkata Knight Riders,Runs,AD Russell,"SP Narine,CA Lynn,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,JPR Scantlebury-Searles,PP Chawla,Kuldeep Yadav,M Prasidh Krishna","AM Rahane,RA Tripathi,SV Samson,H Klaasen,STR Binny,K Gowtham,JC Archer,S Gopal,IS Sodhi,JD Unadkat,B Laughlin",Kolkata Knight Riders,169,Rajasthan Royals,144
1136617,2018,Qualifier,Wankhede Stadium,Chennai Super Kings,Wickets,F du Plessis,"S Dhawan,SP Goswami,KS Williamson,MK Pandey,Shakib Al Hasan,YK Pathan,CR Brathwaite,B Kumar,Rashid Khan,S Kaul,Sandeep Sharma","SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,DJ Bravo,RA Jadeja,DL Chahar,Harbhajan Singh,SN Thakur,L Ngidi",Sunrisers Hyderabad,139,Chennai Super Kings,140
1136616,2018,56,Maharashtra Cricket Association Stadium,Chennai Super Kings,Wickets,L Ngidi,"KL Rahul,CH Gayle,AJ Finch,MK Tiwary,DA Miller,KK Nair,AR Patel,R Ashwin,AJ Tye,MM Sharma,AS Rajpoot","AT Rayudu,F du Plessis,SK Raina,SW Billings,Harbhajan Singh,DL Chahar,MS Dhoni,DJ Bravo,RA Jadeja,SN Thakur,L Ngidi",Kings XI Punjab,153,Chennai Super Kings,159
1136615,2018,55,Arun Jaitley Stadium,Delhi Capitals,Runs,A Mishra,"PP Shaw,GJ Maxwell,SS Iyer,RR Pant,V Shankar,Abhishek Sharma,HV Patel,A Mishra,S Lamichhane,TA Boult,LE Plunkett","SA Yadav,E Lewis,Ishan Kishan,KA Pollard,RG Sharma,KH Pandya,HH Pandya,BCJ Cutting,M Markande,JJ Bumrah,Mustafizur Rahman",Delhi Daredevils,174,Mumbai Indians,163
1136614,2018,54,Rajiv Gandhi International Stadium,Kolkata Knight Riders,Wickets,CA Lynn,"S Dhawan,SP Goswami,KS Williamson,MK Pandey,YK Pathan,CR Brathwaite,Shakib Al Hasan,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma","CA Lynn,SP Narine,RV Uthappa,KD Karthik,AD Russell,N Rana,Shubman Gill,PP Chawla,JPR Scantlebury-Searles,Kuldeep Yadav,M Prasidh Krishna",Sunrisers Hyderabad,172,Kolkata Knight Riders,173
1136613,2018,53,Sawai Mansingh Stadium,Rajasthan Royals,Runs,S Gopal,"RA Tripathi,JC Archer,AM Rahane,SV Samson,H Klaasen,K Gowtham,STR Binny,S Gopal,IS Sodhi,JD Unadkat,B Laughlin","V Kohli,PA Patel,AB de Villiers,MM Ali,Mandeep Singh,C de Grandhomme,SN Khan,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal",Rajasthan Royals,164,Royal Challengers Bangalore,134
1136612,2018,52,Arun Jaitley Stadium,Delhi Capitals,Runs,HV Patel,"PP Shaw,SS Iyer,RR Pant,GJ Maxwell,V Shankar,Abhishek Sharma,HV Patel,A Mishra,S Lamichhane,TA Boult,Avesh Khan","SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,RA Jadeja,DJ Bravo,DL Chahar,Harbhajan Singh,SN Thakur,L Ngidi",Delhi Daredevils,162,Chennai Super Kings,128
1136611,2018,51,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Runs,AB de Villiers,"PA Patel,V Kohli,AB de Villiers,MM Ali,C de Grandhomme,Mandeep Singh,SN Khan,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal","S Dhawan,AD Hales,KS Williamson,MK Pandey,DJ Hooda,Shakib Al Hasan,SP Goswami,Rashid Khan,S Kaul,Sandeep Sharma,Basil Thampi",Royal Challengers Bangalore,218,Sunrisers Hyderabad,204
1136610,2018,50,Wankhede Stadium,Mumbai Indians,Runs,JJ Bumrah,"SA Yadav,E Lewis,Ishan Kishan,RG Sharma,KH Pandya,KA Pollard,HH Pandya,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah","KL Rahul,CH Gayle,AJ Finch,MP Stoinis,AR Patel,Yuvraj Singh,MK Tiwary,R Ashwin,AJ Tye,MM Sharma,AS Rajpoot",Mumbai Indians,186,Kings XI Punjab,183
1136609,2018,49,Eden Gardens,Kolkata Knight Riders,Wickets,Kuldeep Yadav,"RA Tripathi,JC Buttler,AM Rahane,SV Samson,BA Stokes,STR Binny,K Gowtham,JD Unadkat,IS Sodhi,JC Archer,Anureet Singh","SP Narine,CA Lynn,RV Uthappa,N Rana,KD Karthik,AD Russell,Shubman Gill,Shivam Mavi,JPR Scantlebury-Searles,Kuldeep Yadav,M Prasidh Krishna",Rajasthan Royals,142,Kolkata Knight Riders,145
1136608,2018,48,Holkar Cricket Stadium,Royal Challengers Bangalore,Wickets,UT Yadav,"KL Rahul,CH Gayle,KK Nair,AJ Finch,MP Stoinis,MA Agarwal,AR Patel,R Ashwin,AJ Tye,MM Sharma,AS Rajpoot","V Kohli,PA Patel,MM Ali,AB de Villiers,Mandeep Singh,SN Khan,C de Grandhomme,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal",Kings XI Punjab,88,Royal Challengers Bangalore,92
1136607,2018,47,Wankhede Stadium,Rajasthan Royals,Wickets,JC Buttler,"SA Yadav,E Lewis,RG Sharma,Ishan Kishan,HH Pandya,KH Pandya,BCJ Cutting,JP Duminy,MJ McClenaghan,M Markande,JJ Bumrah","DJM Short,JC Buttler,AM Rahane,SV Samson,BA Stokes,STR Binny,JC Archer,K Gowtham,S Gopal,JD Unadkat,DS Kulkarni",Mumbai Indians,168,Rajasthan Royals,171
1136606,2018,46,Maharashtra Cricket Association Stadium,Chennai Super Kings,Wickets,AT Rayudu,"S Dhawan,AD Hales,KS Williamson,MK Pandey,DJ Hooda,Shakib Al Hasan,SP Goswami,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma","SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DJ Willey,Harbhajan Singh,DL Chahar,SN Thakur",Sunrisers Hyderabad,179,Chennai Super Kings,180
1136605,2018,45,Arun Jaitley Stadium,Royal Challengers Bangalore,Wickets,AB de Villiers,"PP Shaw,JJ Roy,SS Iyer,RR Pant,V Shankar,Abhishek Sharma,HV Patel,A Mishra,S Lamichhane,CJ Dala,TA Boult","PA Patel,MM Ali,V Kohli,AB de Villiers,Mandeep Singh,SN Khan,C de Grandhomme,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal",Delhi Daredevils,181,Royal Challengers Bangalore,187
1136604,2018,44,Holkar Cricket Stadium,Kolkata Knight Riders,Runs,SP Narine,"CA Lynn,SP Narine,RV Uthappa,AD Russell,KD Karthik,N Rana,Shubman Gill,JPR Scantlebury-Searles,PP Chawla,Kuldeep Yadav,M Prasidh Krishna","KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,AR Patel,R Ashwin,AJ Tye,BB Sran,MM Sharma,Mujeeb Ur Rahman",Kolkata Knight Riders,245,Kings XI Punjab,214
1136603,2018,43,Sawai Mansingh Stadium,Rajasthan Royals,Wickets,JC Buttler,"SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DJ Willey,Harbhajan Singh,SN Thakur,KV Sharma","JC Buttler,BA Stokes,AM Rahane,SV Samson,P Chopra,STR Binny,K Gowtham,JC Archer,Ankit Sharma,JD Unadkat,IS Sodhi",Chennai Super Kings,176,Rajasthan Royals,177
1136602,2018,42,Arun Jaitley Stadium,Sunrisers Hyderabad,Wickets,S Dhawan,"PP Shaw,JJ Roy,SS Iyer,RR Pant,HV Patel,GJ Maxwell,V Shankar,LE Plunkett,S Nadeem,A Mishra,TA Boult","AD Hales,S Dhawan,KS Williamson,MK Pandey,Shakib Al Hasan,YK Pathan,SP Goswami,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma",Delhi Daredevils,187,Sunrisers Hyderabad,191
1136601,2018,41,Eden Gardens,Mumbai Indians,Runs,Ishan Kishan,"SA Yadav,E Lewis,RG Sharma,Ishan Kishan,HH Pandya,BCJ Cutting,KH Pandya,JP Duminy,MJ McClenaghan,M Markande,JJ Bumrah","SP Narine,CA Lynn,RV Uthappa,N Rana,AD Russell,KD Karthik,RK Singh,TK Curran,PP Chawla,Kuldeep Yadav,M Prasidh Krishna",Mumbai Indians,210,Kolkata Knight Riders,108
1136600,2018,40,Sawai Mansingh Stadium,Rajasthan Royals,Runs,JC Buttler,"AM Rahane,JC Buttler,K Gowtham,SV Samson,BA Stokes,STR Binny,MK Lomror,JC Archer,JD Unadkat,IS Sodhi,Anureet Singh","KL Rahul,CH Gayle,R Ashwin,KK Nair,AD Nath,MK Tiwary,AR Patel,MP Stoinis,AJ Tye,MM Sharma,Mujeeb Ur Rahman",Rajasthan Royals,158,Kings XI Punjab,143
1136599,2018,39,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Runs,KS Williamson,"AD Hales,S Dhawan,KS Williamson,MK Pandey,Shakib Al Hasan,YK Pathan,WP Saha,Rashid Khan,B Kumar,S Kaul,Sandeep Sharma","M Vohra,PA Patel,V Kohli,AB de Villiers,MM Ali,Mandeep Singh,C de Grandhomme,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal",Sunrisers Hyderabad,146,Royal Challengers Bangalore,141
1136598,2018,38,Holkar Cricket Stadium,Punjab Kings,Wickets,Mujeeb Ur Rahman,"JC Buttler,DJM Short,AM Rahane,SV Samson,BA Stokes,RA Tripathi,JC Archer,K Gowtham,S Gopal,JD Unadkat,Anureet Singh","KL Rahul,CH Gayle,MA Agarwal,KK Nair,AR Patel,MP Stoinis,MK Tiwary,R Ashwin,Mujeeb Ur Rahman,AS Rajpoot,AJ Tye",Rajasthan Royals,152,Kings XI Punjab,155
1136597,2018,37,Wankhede Stadium,Mumbai Indians,Runs,HH Pandya,"SA Yadav,E Lewis,RG Sharma,HH Pandya,KH Pandya,JP Duminy,Ishan Kishan,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah","CA Lynn,Shubman Gill,RV Uthappa,N Rana,KD Karthik,AD Russell,SP Narine,PP Chawla,MG Johnson,M Prasidh Krishna,Kuldeep Yadav",Mumbai Indians,181,Kolkata Knight Riders,168
1136596,2018,36,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Wickets,Rashid Khan,"PP Shaw,GJ Maxwell,SS Iyer,RR Pant,NV Ojha,V Shankar,DT Christian,LE Plunkett,A Mishra,Avesh Khan,TA Boult","AD Hales,S Dhawan,KS Williamson,MK Pandey,YK Pathan,Shakib Al Hasan,WP Saha,B Kumar,Rashid Khan,S Kaul,Sandeep Sharma",Delhi Daredevils,163,Sunrisers Hyderabad,164
1136595,2018,35,Maharashtra Cricket Association Stadium,Chennai Super Kings,Wickets,RA Jadeja,"PA Patel,BB McCullum,V Kohli,AB de Villiers,Mandeep Singh,C de Grandhomme,M Ashwin,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal","SR Watson,AT Rayudu,SK Raina,DR Shorey,MS Dhoni,DJ Bravo,RA Jadeja,DJ Willey,Harbhajan Singh,L Ngidi,SN Thakur",Royal Challengers Bangalore,127,Chennai Super Kings,128
1136594,2018,34,Holkar Cricket Stadium,Mumbai Indians,Wickets,SA Yadav,"KL Rahul,CH Gayle,Yuvraj Singh,KK Nair,AR Patel,MP Stoinis,MA Agarwal,R Ashwin,AJ Tye,Mujeeb Ur Rahman,AS Rajpoot","SA Yadav,E Lewis,Ishan Kishan,HH Pandya,RG Sharma,KH Pandya,JP Duminy,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah",Kings XI Punjab,174,Mumbai Indians,176
1136593,2018,33,Eden Gardens,Kolkata Knight Riders,Wickets,SP Narine,"SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,RA Jadeja,KV Sharma,DJ Bravo,Harbhajan Singh,KM Asif,L Ngidi","CA Lynn,SP Narine,RV Uthappa,Shubman Gill,RK Singh,KD Karthik,AD Russell,Shivam Mavi,PP Chawla,MG Johnson,Kuldeep Yadav",Chennai Super Kings,177,Kolkata Knight Riders,180
1136592,2018,32,Arun Jaitley Stadium,Delhi Capitals,Runs,RR Pant,"PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,LE Plunkett,A Mishra,S Nadeem,Avesh Khan,TA Boult","DJM Short,JC Buttler,SV Samson,BA Stokes,RA Tripathi,K Gowtham,JC Archer,AM Rahane,JD Unadkat,DS Kulkarni,S Gopal",Delhi Daredevils,196,Rajasthan Royals,146
1136591,2018,31,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Runs,TG Southee,"M Vohra,Q de Kock,BB McCullum,V Kohli,Mandeep Singh,C de Grandhomme,Washington Sundar,TG Southee,UT Yadav,YS Chahal,Mohammed Siraj","SA Yadav,Ishan Kishan,JP Duminy,RG Sharma,KA Pollard,HH Pandya,KH Pandya,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah",Royal Challengers Bangalore,167,Mumbai Indians,153
1136590,2018,30,Maharashtra Cricket Association Stadium,Chennai Super Kings,Runs,SR Watson,"SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,RA Jadeja,DJ Bravo,KV Sharma,Harbhajan Singh,KM Asif,L Ngidi","PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,R Tewatia,LE Plunkett,A Mishra,Avesh Khan,TA Boult",Chennai Super Kings,211,Delhi Daredevils,198
1136588,2018,28,Sawai Mansingh Stadium,Sunrisers Hyderabad,Runs,KS Williamson,"AD Hales,S Dhawan,KS Williamson,MK Pandey,Shakib Al Hasan,YK Pathan,WP Saha,Rashid Khan,Basil Thampi,Sandeep Sharma,S Kaul","AM Rahane,RA Tripathi,SV Samson,BA Stokes,JC Buttler,MK Lomror,K Gowtham,JC Archer,DS Kulkarni,IS Sodhi,JD Unadkat",Sunrisers Hyderabad,151,Rajasthan Royals,140
1136589,2018,29,M.Chinnaswamy Stadium,Kolkata Knight Riders,Wickets,CA Lynn,"Q de Kock,BB McCullum,V Kohli,M Vohra,Mandeep Singh,C de Grandhomme,M Ashwin,TG Southee,UT Yadav,YS Chahal,Mohammed Siraj","CA Lynn,SP Narine,RV Uthappa,N Rana,AD Russell,KD Karthik,Shubman Gill,Shivam Mavi,PP Chawla,MG Johnson,Kuldeep Yadav",Royal Challengers Bangalore,175,Kolkata Knight Riders,176
1136587,2018,27,Maharashtra Cricket Association Stadium,Mumbai Indians,Wickets,RG Sharma,"SR Watson,AT Rayudu,SK Raina,MS Dhoni,DJ Bravo,SW Billings,RA Jadeja,Harbhajan Singh,DL Chahar,SN Thakur,Imran Tahir","SA Yadav,E Lewis,RG Sharma,HH Pandya,Ishan Kishan,JP Duminy,KH Pandya,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah",Chennai Super Kings,169,Mumbai Indians,170
1136586,2018,26,Arun Jaitley Stadium,Delhi Capitals,Runs,SS Iyer,"PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,R Tewatia,LE Plunkett,A Mishra,Avesh Khan,TA Boult","CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,Shubman Gill,AD Russell,Shivam Mavi,PP Chawla,MG Johnson,Kuldeep Yadav",Delhi Daredevils,219,Kolkata Knight Riders,164
1136585,2018,25,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Runs,AS Rajpoot,"S Dhawan,KS Williamson,WP Saha,MK Pandey,Shakib Al Hasan,YK Pathan,Mohammad Nabi,Rashid Khan,Basil Thampi,S Kaul,Sandeep Sharma","KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,MK Tiwary,R Ashwin,AJ Tye,BB Sran,AS Rajpoot,Mujeeb Ur Rahman",Sunrisers Hyderabad,132,Kings XI Punjab,119
1136584,2018,24,M.Chinnaswamy Stadium,Chennai Super Kings,Wickets,MS Dhoni,"Q de Kock,V Kohli,AB de Villiers,CJ Anderson,Mandeep Singh,C de Grandhomme,P Negi,Washington Sundar,UT Yadav,Mohammed Siraj,YS Chahal","SR Watson,AT Rayudu,SK Raina,SW Billings,RA Jadeja,MS Dhoni,DJ Bravo,Harbhajan Singh,DL Chahar,SN Thakur,Imran Tahir",Royal Challengers Bangalore,205,Chennai Super Kings,207
1136583,2018,23,Wankhede Stadium,Sunrisers Hyderabad,Runs,Rashid Khan,"S Dhawan,KS Williamson,WP Saha,MK Pandey,Shakib Al Hasan,YK Pathan,Mohammad Nabi,Rashid Khan,Basil Thampi,S Kaul,Sandeep Sharma","SA Yadav,E Lewis,Ishan Kishan,RG Sharma,KH Pandya,KA Pollard,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,Mustafizur Rahman",Sunrisers Hyderabad,118,Mumbai Indians,87
1136582,2018,22,Arun Jaitley Stadium,Punjab Kings,Runs,AS Rajpoot,"KL Rahul,AJ Finch,MA Agarwal,KK Nair,Yuvraj Singh,DA Miller,R Ashwin,AJ Tye,BB Sran,AS Rajpoot,Mujeeb Ur Rahman","PP Shaw,G Gambhir,GJ Maxwell,SS Iyer,RR Pant,DT Christian,R Tewatia,LE Plunkett,A Mishra,Avesh Khan,TA Boult",Kings XI Punjab,143,Delhi Daredevils,139
1136581,2018,21,Sawai Mansingh Stadium,Rajasthan Royals,Wickets,JC Archer,"SA Yadav,E Lewis,Ishan Kishan,KA Pollard,RG Sharma,KH Pandya,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,Mustafizur Rahman","AM Rahane,RA Tripathi,SV Samson,BA Stokes,JC Buttler,H Klaasen,JC Archer,K Gowtham,JD Unadkat,DS Kulkarni,S Gopal",Mumbai Indians,167,Rajasthan Royals,168
1136580,2018,20,Rajiv Gandhi International Stadium,Chennai Super Kings,Runs,AT Rayudu,"SR Watson,F du Plessis,SK Raina,AT Rayudu,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DL Chahar,KV Sharma,SN Thakur","RK Bhui,KS Williamson,MK Pandey,DJ Hooda,Shakib Al Hasan,YK Pathan,WP Saha,Rashid Khan,B Kumar,B Stanlake,S Kaul",Chennai Super Kings,182,Sunrisers Hyderabad,178
1136579,2018,19,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Wickets,AB de Villiers,"JJ Roy,G Gambhir,SS Iyer,RR Pant,GJ Maxwell,R Tewatia,CH Morris,V Shankar,S Nadeem,HV Patel,TA Boult","Q de Kock,M Vohra,V Kohli,AB de Villiers,CJ Anderson,Mandeep Singh,Washington Sundar,CR Woakes,UT Yadav,Mohammed Siraj,YS Chahal",Delhi Daredevils,174,Royal Challengers Bangalore,176
1136578,2018,18,Eden Gardens,Punjab Kings,Wickets,KL Rahul,"CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,AD Russell,Shubman Gill,TK Curran,PP Chawla,Shivam Mavi,Kuldeep Yadav","KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,Yuvraj Singh,R Ashwin,AJ Tye,BB Sran,Mujeeb Ur Rahman,AS Rajpoot",Kolkata Knight Riders,191,Kings XI Punjab,126
1136577,2018,17,Maharashtra Cricket Association Stadium,Chennai Super Kings,Runs,SR Watson,"SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DL Chahar,KV Sharma,SN Thakur,Imran Tahir","AM Rahane,H Klaasen,SV Samson,BA Stokes,JC Buttler,RA Tripathi,STR Binny,K Gowtham,S Gopal,JD Unadkat,B Laughlin",Chennai Super Kings,204,Rajasthan Royals,140
1136576,2018,16,Punjab Cricket Association IS Bindra Stadium,Punjab Kings,Runs,CH Gayle,"KL Rahul,CH Gayle,MA Agarwal,KK Nair,AJ Finch,Yuvraj Singh,R Ashwin,AJ Tye,BB Sran,MM Sharma,Mujeeb Ur Rahman","WP Saha,S Dhawan,KS Williamson,YK Pathan,MK Pandey,DJ Hooda,Shakib Al Hasan,CJ Jordan,B Kumar,Rashid Khan,S Kaul",Kings XI Punjab,193,Sunrisers Hyderabad,178
